d,o,h,l,c,v
2019-04-17 05:30:00,165.72000000,165.87000000,165.00000000,165.33000000,4987.83030000
2019-04-17 06:00:00,165.34000000,165.77000000,164.89000000,165.44000000,3774.00858000
2019-04-17 06:30:00,165.50000000,165.60000000,164.89000000,165.29000000,3383.67916000
2019-04-17 07:00:00,165.29000000,165.60000000,165.11000000,165.52000000,3202.09243000
2019-04-17 07:30:00,165.51000000,165.79000000,165.30000000,165.60000000,4632.25912000
2019-04-17 08:00:00,165.59000000,165.73000000,165.09000000,165.27000000,5074.84136000
2019-04-17 08:30:00,165.27000000,165.32000000,163.78000000,164.45000000,9266.07353000
2019-04-17 09:00:00,164.42000000,164.89000000,163.90000000,164.56000000,6534.52695000
2019-04-17 09:30:00,164.56000000,164.90000000,164.39000000,164.81000000,3433.30313000
2019-04-17 10:00:00,164.80000000,164.81000000,163.92000000,164.42000000,4023.04751000
2019-04-17 10:30:00,164.46000000,165.83000000,164.36000000,165.14000000,6699.47494000
2019-04-17 11:00:00,165.17000000,165.61000000,165.14000000,165.50000000,5180.88221000
2019-04-17 11:30:00,165.50000000,166.27000000,165.27000000,166.10000000,7652.80061000
2019-04-17 12:00:00,166.08000000,166.49000000,164.50000000,164.88000000,14546.14237000
2019-04-17 12:30:00,164.93000000,165.07000000,164.49000000,164.49000000,4666.07231000
2019-04-17 13:00:00,164.49000000,165.49000000,164.34000000,165.01000000,5062.21323000
2019-04-17 13:30:00,165.03000000,165.18000000,164.58000000,165.14000000,2925.62812000
2019-04-17 14:00:00,165.14000000,165.28000000,164.48000000,164.82000000,7633.77830000
2019-04-17 14:30:00,164.83000000,165.42000000,164.65000000,165.29000000,3587.30624000
2019-04-17 15:00:00,165.29000000,166.25000000,165.15000000,165.43000000,7661.63879000
2019-04-17 15:30:00,165.45000000,165.69000000,165.14000000,165.15000000,6591.50660000
2019-04-17 16:00:00,165.15000000,165.58000000,164.10000000,165.27000000,5046.14948000
2019-04-17 16:30:00,165.30000000,165.55000000,165.10000000,165.38000000,2772.57355000
2019-04-17 17:00:00,165.39000000,165.43000000,165.04000000,165.39000000,2298.92020000
2019-04-17 17:30:00,165.37000000,165.72000000,165.00000000,165.29000000,4507.13225000
2019-04-17 18:00:00,165.27000000,165.34000000,164.40000000,164.44000000,2661.70596000
2019-04-17 18:30:00,164.42000000,165.80000000,164.00000000,165.80000000,6512.38821000
2019-04-17 19:00:00,165.80000000,166.25000000,165.49000000,165.66000000,3489.89967000
2019-04-17 19:30:00,165.67000000,166.09000000,165.50000000,165.94000000,3537.52682000
2019-04-17 20:00:00,165.81000000,166.29000000,165.60000000,166.25000000,3467.01194000
2019-04-17 20:30:00,166.25000000,166.47000000,165.65000000,165.89000000,3450.09776000
2019-04-17 21:00:00,165.87000000,166.17000000,165.41000000,166.06000000,2699.24972000
2019-04-17 21:30:00,166.07000000,166.50000000,165.92000000,166.45000000,1367.10759000
2019-04-17 22:00:00,166.42000000,166.62000000,165.85000000,166.14000000,4534.10130000
2019-04-17 22:30:00,166.05000000,166.10000000,164.66000000,165.47000000,5160.34697000
2019-04-17 23:00:00,165.45000000,165.77000000,164.91000000,165.61000000,2323.72320000
2019-04-17 23:30:00,165.61000000,166.01000000,165.44000000,165.75000000,1804.75972000
2019-04-18 00:00:00,165.75000000,166.24000000,165.60000000,165.99000000,2432.14080000
2019-04-18 00:30:00,165.95000000,166.29000000,165.63000000,165.70000000,2835.40327000
2019-04-18 01:00:00,165.72000000,171.53000000,165.04000000,170.80000000,30584.58053000
2019-04-18 01:30:00,170.81000000,172.90000000,170.81000000,171.45000000,33481.33303000
2019-04-18 02:00:00,171.43000000,173.00000000,170.56000000,170.60000000,21694.97930000
2019-04-18 02:30:00,170.68000000,171.30000000,170.23000000,170.96000000,12919.59563000
2019-04-18 03:00:00,170.96000000,172.01000000,170.93000000,171.92000000,13953.86161000
2019-04-18 03:30:00,171.90000000,172.05000000,171.30000000,171.79000000,8439.21122000
2019-04-18 04:00:00,171.81000000,172.62000000,171.50000000,171.72000000,13414.93709000
2019-04-18 04:30:00,171.71000000,171.89000000,171.43000000,171.75000000,5026.18974000
2019-04-18 05:00:00,171.75000000,171.76000000,171.20000000,171.52000000,6183.41849000
2019-04-18 05:30:00,171.52000000,171.74000000,170.73000000,171.12000000,4333.40540000
2019-04-18 06:00:00,171.12000000,171.20000000,170.55000000,170.72000000,7991.56757000
2019-04-18 06:30:00,170.75000000,171.39000000,170.68000000,171.34000000,3768.78160000
2019-04-18 07:00:00,171.34000000,171.75000000,171.00000000,171.67000000,4474.53334000
2019-04-18 07:30:00,171.69000000,171.80000000,171.20000000,171.45000000,2960.37583000
2019-04-18 08:00:00,171.47000000,171.62000000,170.80000000,170.87000000,3358.18584000
2019-04-18 08:30:00,170.85000000,170.99000000,170.20000000,170.70000000,5091.62322000
2019-04-18 09:00:00,170.71000000,170.83000000,170.06000000,170.68000000,4293.56260000
2019-04-18 09:30:00,170.70000000,171.00000000,170.19000000,170.95000000,6605.13831000
2019-04-18 10:00:00,170.96000000,171.25000000,170.69000000,170.82000000,2866.54785000
2019-04-18 10:30:00,170.79000000,171.07000000,170.76000000,171.00000000,3910.35291000
2019-04-18 11:00:00,171.04000000,171.08000000,169.56000000,170.39000000,14748.20817000
2019-04-18 11:30:00,170.35000000,170.39000000,169.81000000,170.32000000,5256.27059000
2019-04-18 12:00:00,170.30000000,171.15000000,170.30000000,171.09000000,7827.01658000
2019-04-18 12:30:00,171.11000000,171.49000000,171.00000000,171.21000000,5682.62339000
2019-04-18 13:00:00,171.20000000,171.92000000,170.79000000,171.80000000,7744.34090000
2019-04-18 13:30:00,171.80000000,172.22000000,171.35000000,171.44000000,5500.56891000
2019-04-18 14:00:00,171.43000000,171.44000000,170.61000000,170.75000000,6041.35433000
2019-04-18 14:30:00,170.75000000,171.66000000,170.58000000,171.66000000,5507.35107000
2019-04-18 15:00:00,171.63000000,172.01000000,171.38000000,171.64000000,4267.05939000
2019-04-18 15:30:00,171.65000000,172.80000000,170.94000000,171.65000000,8299.93317000
2019-04-18 16:00:00,171.70000000,171.85000000,170.60000000,171.54000000,6125.60369000
2019-04-18 16:30:00,171.53000000,173.22000000,171.39000000,172.73000000,6017.94272000
2019-04-18 17:00:00,172.68000000,174.80000000,172.68000000,174.22000000,22768.30003000
2019-04-18 17:30:00,174.22000000,175.17000000,173.59000000,173.59000000,11770.29379000
2019-04-18 18:00:00,173.60000000,174.90000000,173.60000000,174.36000000,6781.35194000
2019-04-18 18:30:00,174.37000000,174.62000000,173.74000000,173.92000000,4485.28994000
2019-04-18 19:00:00,173.89000000,174.72000000,173.79000000,174.54000000,4676.11704000
2019-04-18 19:30:00,174.54000000,175.20000000,173.99000000,174.09000000,12957.62565000
2019-04-18 20:00:00,174.07000000,174.17000000,172.70000000,173.91000000,9950.12811000
2019-04-18 20:30:00,173.87000000,175.08000000,173.82000000,174.83000000,6310.64822000
2019-04-18 21:00:00,174.89000000,174.96000000,174.10000000,174.73000000,2704.29063000
2019-04-18 21:30:00,174.74000000,174.89000000,174.01000000,174.23000000,1921.53433000
2019-04-18 22:00:00,174.24000000,174.38000000,173.86000000,173.97000000,5426.07530000
2019-04-18 22:30:00,173.97000000,173.97000000,172.18000000,172.33000000,7105.62309000
2019-04-18 23:00:00,172.30000000,172.82000000,171.00000000,172.82000000,11330.37899000
2019-04-18 23:30:00,172.79000000,173.39000000,172.60000000,173.33000000,4293.28892000
2019-04-19 00:00:00,173.34000000,173.38000000,172.18000000,172.28000000,4148.56894000
2019-04-19 00:30:00,172.28000000,172.69000000,172.00000000,172.13000000,2184.97096000
2019-04-19 01:00:00,172.13000000,172.17000000,170.86000000,171.81000000,6600.90010000
2019-04-19 01:30:00,171.82000000,171.87000000,168.59000000,169.50000000,22209.38598000
2019-04-19 02:00:00,169.51000000,170.98000000,168.73000000,170.27000000,12185.91810000
2019-04-19 02:30:00,170.27000000,170.53000000,169.28000000,169.95000000,11823.45438000
2019-04-19 03:00:00,169.94000000,171.32000000,169.11000000,170.69000000,23677.29864000
2019-04-19 03:30:00,170.70000000,171.37000000,170.66000000,171.12000000,7104.56444000
2019-04-19 04:00:00,171.12000000,171.14000000,170.46000000,171.11000000,4416.35422000
2019-04-19 04:30:00,171.12000000,171.43000000,171.03000000,171.14000000,3585.29149000
2019-04-19 05:00:00,171.14000000,171.44000000,170.64000000,171.06000000,2812.58355000
2019-04-19 05:30:00,171.05000000,171.41000000,170.90000000,171.16000000,2972.48551000
2019-04-19 06:00:00,171.15000000,172.00000000,171.15000000,171.59000000,6846.32164000
2019-04-19 06:30:00,171.62000000,172.44000000,171.51000000,172.21000000,7464.84623000
2019-04-19 07:00:00,172.20000000,172.34000000,171.95000000,172.15000000,5610.19438000
2019-04-19 07:30:00,172.15000000,172.39000000,171.84000000,172.11000000,3959.21681000
2019-04-19 08:00:00,172.18000000,172.20000000,170.59000000,171.20000000,6530.20969000
2019-04-19 08:30:00,171.25000000,173.36000000,170.81000000,173.14000000,12569.34258000
2019-04-19 09:00:00,173.15000000,173.55000000,172.31000000,172.73000000,9109.34672000
2019-04-19 09:30:00,172.72000000,172.99000000,172.41000000,172.75000000,3690.51626000
2019-04-19 10:00:00,172.75000000,172.99000000,172.05000000,172.21000000,4951.23788000
2019-04-19 10:30:00,172.22000000,172.50000000,171.63000000,172.44000000,5197.09978000
2019-04-19 11:00:00,172.45000000,172.87000000,172.36000000,172.81000000,3066.27644000
2019-04-19 11:30:00,172.81000000,172.96000000,172.24000000,172.48000000,5824.31507000
2019-04-19 12:00:00,172.48000000,172.88000000,172.00000000,172.22000000,3772.99036000
2019-04-19 12:30:00,172.20000000,172.22000000,171.15000000,171.76000000,10913.16221000
2019-04-19 13:00:00,171.70000000,172.04000000,171.47000000,171.91000000,3881.31441000
2019-04-19 13:30:00,171.92000000,172.15000000,171.62000000,171.82000000,4014.88604000
2019-04-19 14:00:00,171.86000000,172.28000000,171.73000000,172.16000000,3621.66312000
2019-04-19 14:30:00,172.15000000,172.22000000,170.11000000,171.78000000,10117.02596000
2019-04-19 15:00:00,171.80000000,173.00000000,171.71000000,172.16000000,8308.87564000
2019-04-19 15:30:00,172.16000000,172.80000000,171.00000000,171.93000000,10659.10286000
2019-04-19 16:00:00,171.93000000,173.37000000,171.35000000,172.39000000,16435.10298000
2019-04-19 16:30:00,172.41000000,172.74000000,171.21000000,171.62000000,11875.51251000
2019-04-19 17:00:00,171.60000000,171.80000000,171.10000000,171.32000000,10270.88427000
2019-04-19 17:30:00,171.34000000,171.60000000,170.93000000,171.55000000,4509.60762000
2019-04-19 18:00:00,171.57000000,171.81000000,171.21000000,171.72000000,3630.25979000
2019-04-19 18:30:00,171.68000000,172.13000000,171.57000000,171.83000000,3503.15072000
2019-04-19 19:00:00,171.87000000,171.94000000,171.24000000,171.43000000,3170.80978000
2019-04-19 19:30:00,171.43000000,172.30000000,171.43000000,171.91000000,5241.92587000
2019-04-19 20:00:00,171.91000000,172.55000000,171.81000000,172.42000000,3781.69856000
2019-04-19 20:30:00,172.42000000,172.42000000,171.42000000,171.67000000,3583.50803000
2019-04-19 21:00:00,171.73000000,172.13000000,171.21000000,171.84000000,3464.53599000
2019-04-19 21:30:00,171.84000000,171.94000000,171.32000000,171.75000000,2240.29587000
2019-04-19 22:00:00,171.77000000,172.01000000,171.37000000,171.45000000,2025.51392000
2019-04-19 22:30:00,171.46000000,172.22000000,171.46000000,172.18000000,3323.58776000
2019-04-19 23:00:00,172.22000000,172.50000000,171.95000000,172.44000000,1938.58496000
2019-04-19 23:30:00,172.46000000,173.30000000,172.41000000,172.64000000,7717.02264000
2019-04-20 00:00:00,172.66000000,173.30000000,172.44000000,173.23000000,6027.87218000
2019-04-20 00:30:00,173.27000000,173.44000000,172.38000000,172.41000000,3558.89472000
2019-04-20 01:00:00,172.41000000,172.99000000,172.39000000,172.99000000,3011.72267000
2019-04-20 01:30:00,172.98000000,174.29000000,172.86000000,173.81000000,9266.86733000
2019-04-20 02:00:00,173.80000000,174.50000000,173.75000000,174.36000000,8314.53377000
2019-04-20 02:30:00,174.36000000,174.45000000,173.25000000,173.67000000,5725.82124000
2019-04-20 03:00:00,173.64000000,173.79000000,173.00000000,173.30000000,3442.69223000
2019-04-20 03:30:00,173.28000000,173.46000000,173.07000000,173.20000000,2792.87549000
2019-04-20 04:00:00,173.20000000,173.65000000,172.71000000,173.62000000,5203.93062000
2019-04-20 04:30:00,173.60000000,174.22000000,173.48000000,174.00000000,4774.73868000
2019-04-20 05:00:00,173.89000000,174.03000000,173.48000000,173.53000000,3270.48345000
2019-04-20 05:30:00,173.53000000,174.30000000,173.53000000,173.86000000,3474.38599000
2019-04-20 06:00:00,173.84000000,174.41000000,173.83000000,173.92000000,5915.77557000
2019-04-20 06:30:00,173.91000000,174.05000000,173.59000000,173.88000000,4827.22119000
2019-04-20 07:00:00,173.89000000,174.50000000,173.86000000,173.99000000,7478.19204000
2019-04-20 07:30:00,173.97000000,174.39000000,173.82000000,174.26000000,3756.23212000
2019-04-20 08:00:00,174.26000000,176.97000000,174.20000000,175.27000000,26232.06900000
2019-04-20 08:30:00,175.33000000,175.58000000,174.41000000,175.32000000,7299.24696000
2019-04-20 09:00:00,175.35000000,175.38000000,174.67000000,175.07000000,4570.73522000
2019-04-20 09:30:00,175.06000000,175.08000000,173.88000000,174.00000000,7051.67220000
2019-04-20 10:00:00,173.97000000,174.02000000,171.89000000,172.82000000,18189.07090000
2019-04-20 10:30:00,172.79000000,172.82000000,172.01000000,172.47000000,5829.93025000
2019-04-20 11:00:00,172.48000000,172.89000000,172.41000000,172.87000000,3822.97417000
2019-04-20 11:30:00,172.83000000,173.10000000,172.28000000,172.50000000,3458.79752000
2019-04-20 12:00:00,172.55000000,173.25000000,172.51000000,172.85000000,3064.62408000
2019-04-20 12:30:00,172.85000000,172.95000000,172.58000000,172.64000000,1759.67745000
2019-04-20 13:00:00,172.71000000,172.97000000,172.62000000,172.92000000,2554.17732000
2019-04-20 13:30:00,172.95000000,172.96000000,172.46000000,172.73000000,2582.38842000
2019-04-20 14:00:00,172.75000000,172.95000000,172.15000000,172.30000000,3664.98987000
2019-04-20 14:30:00,172.31000000,172.38000000,171.40000000,172.05000000,7077.86513000
2019-04-20 15:00:00,172.04000000,172.55000000,171.75000000,172.52000000,4477.31409000
2019-04-20 15:30:00,172.48000000,172.98000000,171.90000000,172.18000000,4212.89794000
2019-04-20 16:00:00,172.16000000,172.60000000,171.62000000,172.58000000,5128.33769000
2019-04-20 16:30:00,172.53000000,173.00000000,172.35000000,172.76000000,3694.84948000
2019-04-20 17:00:00,172.74000000,173.00000000,172.42000000,172.88000000,3367.47102000
2019-04-20 17:30:00,172.90000000,173.46000000,172.46000000,172.73000000,5451.02306000
2019-04-20 18:00:00,172.72000000,173.12000000,172.60000000,172.87000000,2975.35795000
2019-04-20 18:30:00,172.78000000,172.91000000,172.56000000,172.73000000,1628.56207000
2019-04-20 19:00:00,172.68000000,172.90000000,172.12000000,172.54000000,2860.97551000
2019-04-20 19:30:00,172.57000000,172.80000000,172.45000000,172.52000000,2173.51399000
2019-04-20 20:00:00,172.55000000,172.98000000,172.49000000,172.85000000,1940.35316000
2019-04-20 20:30:00,172.89000000,172.94000000,171.91000000,172.13000000,2643.52529000
2019-04-20 21:00:00,172.11000000,172.27000000,171.81000000,171.94000000,2177.62485000
2019-04-20 21:30:00,171.94000000,172.00000000,169.87000000,170.82000000,11917.64709000
2019-04-20 22:00:00,170.81000000,172.12000000,170.67000000,171.55000000,6201.56879000
2019-04-20 22:30:00,171.51000000,171.99000000,171.49000000,171.80000000,2973.15838000
2019-04-20 23:00:00,171.84000000,172.16000000,171.45000000,172.16000000,3065.24016000
2019-04-20 23:30:00,172.13000000,173.27000000,171.69000000,172.88000000,8706.60577000
2019-04-21 00:00:00,172.89000000,173.48000000,172.68000000,172.86000000,6239.48474000
2019-04-21 00:30:00,172.92000000,173.14000000,172.39000000,172.70000000,2803.84066000
2019-04-21 01:00:00,172.65000000,173.24000000,172.57000000,172.62000000,3135.17183000
2019-04-21 01:30:00,172.67000000,172.68000000,172.35000000,172.48000000,1530.32658000
2019-04-21 02:00:00,172.48000000,172.68000000,172.35000000,172.57000000,1376.27543000
2019-04-21 02:30:00,172.56000000,172.86000000,172.44000000,172.73000000,1635.62263000
2019-04-21 03:00:00,172.72000000,173.05000000,172.62000000,172.75000000,4181.39071000
2019-04-21 03:30:00,172.72000000,172.78000000,172.50000000,172.59000000,2381.38877000
2019-04-21 04:00:00,172.59000000,172.96000000,172.29000000,172.39000000,4045.92447000
2019-04-21 04:30:00,172.39000000,172.41000000,172.01000000,172.17000000,4137.92272000
2019-04-21 05:00:00,172.17000000,172.24000000,171.16000000,171.62000000,5298.77572000
2019-04-21 05:30:00,171.62000000,171.94000000,171.33000000,171.46000000,3782.45953000
2019-04-21 06:00:00,171.46000000,171.66000000,170.92000000,171.46000000,7145.24539000
2019-04-21 06:30:00,171.51000000,171.86000000,171.42000000,171.84000000,3392.08475000
2019-04-21 07:00:00,171.86000000,172.07000000,171.62000000,171.76000000,4412.46180000
2019-04-21 07:30:00,171.78000000,171.82000000,170.46000000,170.73000000,4100.08036000
2019-04-21 08:00:00,170.80000000,170.98000000,167.60000000,169.69000000,24400.41846000
2019-04-21 08:30:00,169.69000000,170.33000000,168.87000000,169.90000000,12781.38624000
2019-04-21 09:00:00,169.90000000,169.92000000,168.33000000,168.77000000,11423.12967000
2019-04-21 09:30:00,168.77000000,169.31000000,166.50000000,167.37000000,28590.48095000
2019-04-21 10:00:00,167.39000000,168.23000000,165.71000000,167.90000000,19503.25061000
2019-04-21 10:30:00,167.88000000,168.19000000,167.31000000,167.67000000,8686.79569000
2019-04-21 11:00:00,167.66000000,167.71000000,166.56000000,167.06000000,7842.68007000
2019-04-21 11:30:00,167.01000000,167.42000000,166.52000000,166.84000000,5849.23729000
2019-04-21 12:00:00,166.89000000,166.90000000,164.84000000,165.08000000,14695.04420000
2019-04-21 12:30:00,165.11000000,166.79000000,164.82000000,166.74000000,17830.86889000
2019-04-21 13:00:00,166.75000000,167.74000000,166.64000000,167.34000000,9074.40410000
2019-04-21 13:30:00,167.35000000,167.82000000,167.27000000,167.43000000,4185.85984000
2019-04-21 14:00:00,167.48000000,167.65000000,166.52000000,166.86000000,3230.38122000
2019-04-21 14:30:00,166.83000000,167.47000000,166.81000000,167.40000000,3424.78360000
2019-04-21 15:00:00,167.36000000,167.41000000,166.95000000,167.14000000,3575.37586000
2019-04-21 15:30:00,167.13000000,168.05000000,167.11000000,167.94000000,3286.15161000
2019-04-21 16:00:00,167.86000000,168.03000000,167.22000000,167.26000000,2975.67295000
2019-04-21 16:30:00,167.26000000,167.59000000,167.17000000,167.27000000,2013.91169000
2019-04-21 17:00:00,167.28000000,167.61000000,166.75000000,166.92000000,3333.28841000
2019-04-21 17:30:00,166.95000000,167.29000000,166.87000000,167.02000000,1579.82955000
2019-04-21 18:00:00,167.08000000,167.37000000,166.79000000,167.18000000,1806.16237000
2019-04-21 18:30:00,167.17000000,167.17000000,165.92000000,166.84000000,5686.51074000
2019-04-21 19:00:00,166.86000000,167.02000000,166.51000000,166.66000000,4006.41575000
2019-04-21 19:30:00,166.67000000,167.13000000,166.55000000,167.09000000,1874.79349000
2019-04-21 20:00:00,167.06000000,167.52000000,166.72000000,167.34000000,2540.63117000
2019-04-21 20:30:00,167.37000000,167.55000000,166.77000000,166.81000000,1423.73742000
2019-04-21 21:00:00,166.81000000,167.66000000,166.75000000,167.54000000,1942.73246000
2019-04-21 21:30:00,167.54000000,168.00000000,167.47000000,167.70000000,2307.93257000
2019-04-21 22:00:00,167.73000000,168.62000000,167.31000000,168.46000000,3126.63349000
2019-04-21 22:30:00,168.44000000,169.12000000,168.26000000,168.54000000,4409.01980000
2019-04-21 23:00:00,168.55000000,168.92000000,167.89000000,168.40000000,2809.93233000
2019-04-21 23:30:00,168.39000000,169.33000000,168.39000000,168.59000000,3634.53085000
2019-04-22 00:00:00,168.59000000,169.10000000,168.51000000,168.56000000,2571.69125000
2019-04-22 00:30:00,168.56000000,169.60000000,168.55000000,169.13000000,3633.80208000
2019-04-22 01:00:00,169.10000000,169.37000000,168.30000000,168.64000000,3386.39780000
2019-04-22 01:30:00,168.64000000,168.72000000,167.69000000,168.19000000,5101.60263000
2019-04-22 02:00:00,168.16000000,168.64000000,167.93000000,168.12000000,3010.05461000
2019-04-22 02:30:00,168.12000000,168.26000000,167.36000000,167.64000000,3504.24690000
2019-04-22 03:00:00,167.68000000,168.26000000,167.47000000,167.89000000,6118.03025000
2019-04-22 03:30:00,167.90000000,167.98000000,167.00000000,167.04000000,3963.86134000
2019-04-22 04:00:00,167.06000000,168.15000000,167.01000000,167.93000000,4513.80661000
2019-04-22 04:30:00,167.94000000,168.30000000,167.73000000,168.17000000,4510.92242000
2019-04-22 05:00:00,168.16000000,169.09000000,168.10000000,168.75000000,6045.37307000
2019-04-22 05:30:00,168.79000000,168.85000000,168.00000000,168.26000000,6851.24647000
2019-04-22 06:00:00,168.26000000,168.72000000,168.26000000,168.42000000,3150.96586000
2019-04-22 06:30:00,168.41000000,169.34000000,168.31000000,169.07000000,4446.71607000
2019-04-22 07:00:00,169.08000000,169.58000000,168.66000000,168.94000000,4827.02497000
2019-04-22 07:30:00,168.94000000,169.24000000,168.85000000,168.89000000,2853.64862000
2019-04-22 08:00:00,168.89000000,169.35000000,168.86000000,169.16000000,3731.33642000
2019-04-22 08:30:00,169.16000000,169.49000000,168.83000000,168.90000000,4976.13058000
2019-04-22 09:00:00,168.85000000,169.45000000,168.32000000,169.42000000,4016.12883000
2019-04-22 09:30:00,169.38000000,170.50000000,169.20000000,170.29000000,12823.51938000
2019-04-22 10:00:00,170.29000000,170.53000000,168.89000000,170.28000000,10381.65904000
2019-04-22 10:30:00,170.25000000,171.35000000,170.23000000,171.02000000,8701.86780000
2019-04-22 11:00:00,171.01000000,171.32000000,170.51000000,170.61000000,3954.41832000
2019-04-22 11:30:00,170.65000000,170.81000000,170.31000000,170.49000000,4240.26012000
2019-04-22 12:00:00,170.50000000,171.02000000,170.36000000,170.51000000,2761.00395000
2019-04-22 12:30:00,170.51000000,170.62000000,170.17000000,170.26000000,1891.67952000
2019-04-22 13:00:00,170.30000000,170.43000000,170.06000000,170.30000000,3288.82931000
2019-04-22 13:30:00,170.29000000,170.37000000,169.91000000,169.97000000,2177.86073000
2019-04-22 14:00:00,169.91000000,170.50000000,169.80000000,170.35000000,2300.95254000
2019-04-22 14:30:00,170.35000000,170.68000000,170.12000000,170.50000000,3969.11739000
2019-04-22 15:00:00,170.51000000,171.14000000,170.47000000,170.75000000,5029.45094000
2019-04-22 15:30:00,170.74000000,172.04000000,169.09000000,169.76000000,18053.47214000
2019-04-22 16:00:00,169.79000000,169.90000000,167.58000000,168.36000000,14580.03479000
2019-04-22 16:30:00,168.34000000,168.83000000,168.01000000,168.80000000,4632.72298000
2019-04-22 17:00:00,168.78000000,169.42000000,168.65000000,169.39000000,5260.42833000
2019-04-22 17:30:00,169.39000000,171.12000000,169.24000000,170.80000000,13477.64066000
2019-04-22 18:00:00,170.86000000,171.51000000,170.00000000,170.94000000,9938.97465000
2019-04-22 18:30:00,170.92000000,172.30000000,170.14000000,171.43000000,13457.75685000
2019-04-22 19:00:00,171.39000000,172.27000000,170.02000000,171.18000000,13241.01823000
2019-04-22 19:30:00,171.15000000,171.81000000,170.75000000,171.53000000,5817.17805000
2019-04-22 20:00:00,171.53000000,171.73000000,170.80000000,171.22000000,3713.95005000
2019-04-22 20:30:00,171.24000000,171.90000000,170.52000000,170.72000000,5000.38910000
2019-04-22 21:00:00,170.75000000,171.00000000,170.50000000,170.79000000,2143.14531000
2019-04-22 21:30:00,170.79000000,171.56000000,170.71000000,171.02000000,1472.95510000
2019-04-22 22:00:00,171.07000000,171.66000000,171.02000000,171.41000000,2819.42947000
2019-04-22 22:30:00,171.41000000,171.84000000,171.34000000,171.48000000,2624.68686000
2019-04-22 23:00:00,171.57000000,171.57000000,170.61000000,170.78000000,2863.36569000
2019-04-22 23:30:00,170.79000000,170.80000000,170.09000000,170.52000000,8037.64468000
2019-04-23 00:00:00,170.52000000,170.77000000,169.43000000,169.77000000,5887.69236000
2019-04-23 00:30:00,169.81000000,170.50000000,169.49000000,170.22000000,2476.23353000
2019-04-23 01:00:00,170.22000000,170.46000000,170.00000000,170.07000000,2164.53747000
2019-04-23 01:30:00,170.04000000,170.40000000,169.98000000,170.32000000,1503.84563000
2019-04-23 02:00:00,170.31000000,171.09000000,170.28000000,170.82000000,2578.12920000
2019-04-23 02:30:00,170.80000000,171.20000000,170.64000000,171.08000000,2297.04464000
2019-04-23 03:00:00,171.03000000,172.00000000,170.91000000,171.38000000,7607.36998000
2019-04-23 03:30:00,171.39000000,172.10000000,171.25000000,171.54000000,7853.57718000
2019-04-23 04:00:00,171.58000000,174.01000000,170.94000000,172.66000000,27581.52399000
2019-04-23 04:30:00,172.77000000,173.55000000,172.11000000,172.81000000,27177.82622000
2019-04-23 05:00:00,172.82000000,173.46000000,172.51000000,173.20000000,11323.61757000
2019-04-23 05:30:00,173.21000000,173.89000000,172.87000000,173.35000000,12599.00148000
2019-04-23 06:00:00,173.40000000,173.89000000,172.57000000,172.69000000,9617.92789000
2019-04-23 06:30:00,172.70000000,174.14000000,172.55000000,173.84000000,12902.53458000
2019-04-23 07:00:00,173.87000000,175.00000000,173.87000000,175.00000000,11259.54788000
2019-04-23 07:30:00,174.97000000,175.21000000,174.37000000,174.46000000,11534.96848000
2019-04-23 08:00:00,174.46000000,175.72000000,174.37000000,175.54000000,14483.48942000
2019-04-23 08:30:00,175.57000000,175.83000000,174.00000000,174.23000000,13396.05420000
2019-04-23 09:00:00,174.25000000,174.26000000,173.36000000,173.63000000,8999.02776000
2019-04-23 09:30:00,173.60000000,173.90000000,172.87000000,173.72000000,6208.17411000
2019-04-23 10:00:00,173.74000000,173.99000000,173.36000000,173.48000000,5033.68091000
2019-04-23 10:30:00,173.46000000,174.10000000,173.42000000,174.00000000,4691.97432000
2019-04-23 11:00:00,174.00000000,174.36000000,173.42000000,173.49000000,4502.47286000
2019-04-23 11:30:00,173.50000000,173.71000000,173.07000000,173.31000000,5033.00795000
2019-04-23 12:00:00,173.31000000,173.66000000,173.14000000,173.65000000,3163.86271000
2019-04-23 12:30:00,173.66000000,173.90000000,173.15000000,173.25000000,4824.58681000
2019-04-23 13:00:00,173.29000000,173.76000000,173.01000000,173.71000000,4112.21777000
2019-04-23 13:30:00,173.70000000,174.15000000,173.42000000,173.80000000,7181.12450000
2019-04-23 14:00:00,173.78000000,174.32000000,173.70000000,173.92000000,5844.27423000
2019-04-23 14:30:00,173.92000000,174.11000000,173.10000000,173.75000000,7012.89947000
2019-04-23 15:00:00,173.76000000,173.85000000,173.10000000,173.32000000,5709.86476000
2019-04-23 15:30:00,173.32000000,173.32000000,172.20000000,172.88000000,7416.14750000
2019-04-23 16:00:00,172.96000000,173.19000000,172.11000000,172.66000000,5469.77895000
2019-04-23 16:30:00,172.60000000,173.07000000,172.54000000,172.84000000,2752.44236000
2019-04-23 17:00:00,172.84000000,173.75000000,172.56000000,173.12000000,5194.94033000
2019-04-23 17:30:00,173.13000000,173.49000000,172.63000000,172.88000000,5453.20861000
2019-04-23 18:00:00,172.95000000,173.34000000,172.55000000,172.55000000,5877.53621000
2019-04-23 18:30:00,172.57000000,173.05000000,172.25000000,172.77000000,4323.31681000
2019-04-23 19:00:00,172.75000000,172.96000000,171.24000000,171.60000000,7968.41458000
2019-04-23 19:30:00,171.60000000,172.74000000,171.36000000,172.30000000,4807.63384000
