d,o,h,l,c,v
2019-02-14 00:00:00,3608.34000000,3626.40000000,3605.79000000,3615.56000000,437.72112000
2019-02-14 00:30:00,3615.18000000,3624.99000000,3611.78000000,3619.98000000,398.57061700
2019-02-14 01:00:00,3619.55000000,3625.93000000,3615.00000000,3619.55000000,579.26417500
2019-02-14 01:30:00,3619.54000000,3621.90000000,3616.29000000,3617.37000000,524.85523000
2019-02-14 02:00:00,3616.90000000,3621.26000000,3615.78000000,3619.88000000,374.88280100
2019-02-14 02:30:00,3619.93000000,3622.41000000,3606.40000000,3609.29000000,417.83373600
2019-02-14 03:00:00,3609.32000000,3613.55000000,3606.60000000,3608.97000000,308.05763300
2019-02-14 03:30:00,3609.23000000,3613.81000000,3606.60000000,3612.00000000,279.08284900
2019-02-14 04:00:00,3612.45000000,3620.00000000,3611.83000000,3617.96000000,731.71992400
2019-02-14 04:30:00,3618.80000000,3622.91000000,3615.85000000,3622.46000000,405.46815400
2019-02-14 05:00:00,3621.96000000,3625.00000000,3618.00000000,3619.19000000,274.68485700
2019-02-14 05:30:00,3619.17000000,3619.76000000,3603.38000000,3610.47000000,478.53392900
2019-02-14 06:00:00,3610.49000000,3618.87000000,3609.20000000,3615.68000000,295.10886500
2019-02-14 06:30:00,3615.53000000,3619.88000000,3614.49000000,3615.83000000,231.60414300
2019-02-14 07:00:00,3615.82000000,3615.90000000,3597.20000000,3603.27000000,589.24573600
2019-02-14 07:30:00,3603.27000000,3607.55000000,3600.00000000,3605.11000000,435.80642300
2019-02-14 08:00:00,3605.13000000,3615.00000000,3604.40000000,3609.00000000,574.48295200
2019-02-14 08:30:00,3609.00000000,3610.82000000,3601.15000000,3602.32000000,581.74531600
2019-02-14 09:00:00,3603.91000000,3612.90000000,3600.46000000,3607.99000000,574.12505500
2019-02-14 09:30:00,3607.98000000,3611.97000000,3603.38000000,3606.94000000,369.72095900
2019-02-14 10:00:00,3606.07000000,3607.00000000,3584.96000000,3592.72000000,1011.11138600
2019-02-14 10:30:00,3592.13000000,3607.44000000,3589.00000000,3594.88000000,839.31354800
2019-02-14 11:00:00,3594.86000000,3604.08000000,3568.11000000,3595.77000000,1519.44746000
2019-02-14 11:30:00,3595.72000000,3596.00000000,3582.23000000,3584.94000000,590.48051500
2019-02-14 12:00:00,3584.94000000,3590.37000000,3577.67000000,3582.46000000,915.20175700
2019-02-14 12:30:00,3582.48000000,3593.41000000,3581.00000000,3586.70000000,466.43813200
2019-02-14 13:00:00,3586.83000000,3595.00000000,3585.78000000,3593.15000000,411.19586700
2019-02-14 13:30:00,3594.23000000,3595.79000000,3588.01000000,3591.40000000,459.44857200
2019-02-14 14:00:00,3591.40000000,3593.52000000,3584.94000000,3585.25000000,603.19704000
2019-02-14 14:30:00,3585.17000000,3593.99000000,3585.17000000,3590.43000000,362.26933200
2019-02-14 15:00:00,3590.46000000,3605.76000000,3590.46000000,3602.52000000,526.51974400
2019-02-14 15:30:00,3601.46000000,3607.09000000,3595.34000000,3600.94000000,352.28561300
2019-02-14 16:00:00,3601.99000000,3614.24000000,3595.00000000,3604.41000000,511.94287500
2019-02-14 16:30:00,3604.24000000,3604.81000000,3598.80000000,3601.73000000,283.06575600
2019-02-14 17:00:00,3601.43000000,3609.19000000,3599.01000000,3608.27000000,330.12004500
2019-02-14 17:30:00,3608.27000000,3611.74000000,3602.70000000,3606.00000000,299.66304700
2019-02-14 18:00:00,3606.00000000,3611.38000000,3605.10000000,3607.76000000,380.79149000
2019-02-14 18:30:00,3608.78000000,3612.88000000,3607.61000000,3611.44000000,344.88606500
2019-02-14 19:00:00,3611.87000000,3612.46000000,3602.86000000,3606.96000000,292.05850100
2019-02-14 19:30:00,3606.26000000,3611.52000000,3604.00000000,3605.69000000,297.83031000
2019-02-14 20:00:00,3605.98000000,3605.98000000,3594.26000000,3597.05000000,311.68507200
2019-02-14 20:30:00,3597.05000000,3601.95000000,3594.66000000,3597.75000000,276.09690200
2019-02-14 21:00:00,3597.04000000,3600.44000000,3593.64000000,3594.10000000,253.74061300
2019-02-14 21:30:00,3594.11000000,3606.16000000,3588.00000000,3600.12000000,365.65677900
2019-02-14 22:00:00,3600.12000000,3603.36000000,3594.59000000,3598.25000000,305.49746600
2019-02-14 22:30:00,3598.23000000,3599.29000000,3590.63000000,3593.60000000,211.35930600
2019-02-14 23:00:00,3593.62000000,3597.64000000,3589.06000000,3591.42000000,182.82522100
2019-02-14 23:30:00,3591.79000000,3593.42000000,3588.00000000,3590.56000000,186.85837300
2019-02-15 00:00:00,3590.57000000,3601.60000000,3587.00000000,3597.43000000,270.62458000
2019-02-15 00:30:00,3597.45000000,3602.53000000,3597.01000000,3598.85000000,227.13730700
2019-02-15 01:00:00,3598.05000000,3601.59000000,3595.79000000,3599.25000000,276.39192300
2019-02-15 01:30:00,3599.69000000,3607.21000000,3598.88000000,3606.28000000,369.72716300
2019-02-15 02:00:00,3606.27000000,3607.00000000,3600.01000000,3602.58000000,197.65374200
2019-02-15 02:30:00,3603.62000000,3607.12000000,3602.42000000,3606.51000000,296.16549100
2019-02-15 03:00:00,3607.71000000,3613.87000000,3607.54000000,3610.30000000,342.61666000
2019-02-15 03:30:00,3610.82000000,3620.73000000,3607.50000000,3613.77000000,620.37075500
2019-02-15 04:00:00,3613.77000000,3629.62000000,3610.33000000,3617.99000000,763.46712300
2019-02-15 04:30:00,3617.66000000,3623.08000000,3615.57000000,3619.65000000,532.70602600
2019-02-15 05:00:00,3619.64000000,3622.13000000,3612.77000000,3616.92000000,363.22398600
2019-02-15 05:30:00,3617.14000000,3618.00000000,3610.53000000,3612.06000000,284.53512600
2019-02-15 06:00:00,3612.16000000,3620.21000000,3608.98000000,3620.20000000,346.89140300
2019-02-15 06:30:00,3620.21000000,3624.77000000,3613.07000000,3615.35000000,393.15031500
2019-02-15 07:00:00,3615.35000000,3616.75000000,3606.65000000,3611.90000000,437.14417500
2019-02-15 07:30:00,3611.91000000,3619.24000000,3611.00000000,3615.00000000,377.78904000
2019-02-15 08:00:00,3615.00000000,3622.77000000,3612.72000000,3612.75000000,357.50847000
2019-02-15 08:30:00,3612.78000000,3618.04000000,3609.59000000,3610.63000000,283.11539100
2019-02-15 09:00:00,3611.00000000,3616.43000000,3605.81000000,3606.54000000,371.76044500
2019-02-15 09:30:00,3607.06000000,3615.19000000,3603.00000000,3603.67000000,414.39793600
2019-02-15 10:00:00,3603.70000000,3610.66000000,3599.29000000,3607.71000000,530.69064700
2019-02-15 10:30:00,3607.20000000,3618.24000000,3606.83000000,3617.88000000,401.08840900
2019-02-15 11:00:00,3617.88000000,3629.60000000,3610.55000000,3610.57000000,1024.91879300
2019-02-15 11:30:00,3610.92000000,3614.79000000,3605.46000000,3608.00000000,552.26580200
2019-02-15 12:00:00,3607.95000000,3616.78000000,3606.00000000,3612.86000000,403.32648900
2019-02-15 12:30:00,3612.86000000,3620.00000000,3612.06000000,3618.69000000,340.98071300
2019-02-15 13:00:00,3618.69000000,3623.72000000,3609.44000000,3615.10000000,500.72922100
2019-02-15 13:30:00,3615.78000000,3621.00000000,3612.35000000,3618.74000000,405.47046200
2019-02-15 14:00:00,3619.59000000,3653.23000000,3589.10000000,3612.50000000,2016.88760500
2019-02-15 14:30:00,3612.51000000,3612.85000000,3585.00000000,3585.99000000,992.77059400
2019-02-15 15:00:00,3585.99000000,3595.00000000,3577.35000000,3585.50000000,1258.02700000
2019-02-15 15:30:00,3585.51000000,3587.56000000,3573.45000000,3585.73000000,1106.07113500
2019-02-15 16:00:00,3586.50000000,3595.10000000,3585.05000000,3595.03000000,450.97428400
2019-02-15 16:30:00,3595.08000000,3595.09000000,3588.52000000,3592.98000000,398.97716300
2019-02-15 17:00:00,3593.00000000,3600.96000000,3592.16000000,3599.42000000,279.89474700
2019-02-15 17:30:00,3599.59000000,3603.10000000,3596.53000000,3597.84000000,195.03961300
2019-02-15 18:00:00,3597.84000000,3603.00000000,3596.29000000,3601.62000000,233.04412500
2019-02-15 18:30:00,3601.59000000,3603.87000000,3597.09000000,3602.37000000,317.93489300
2019-02-15 19:00:00,3602.06000000,3604.07000000,3595.48000000,3598.69000000,217.61017800
2019-02-15 19:30:00,3598.71000000,3600.81000000,3594.64000000,3596.07000000,192.91934100
2019-02-15 20:00:00,3596.09000000,3605.11000000,3594.64000000,3601.38000000,233.56749600
2019-02-15 20:30:00,3602.30000000,3603.78000000,3596.57000000,3601.62000000,146.76036800
2019-02-15 21:00:00,3601.69000000,3605.16000000,3598.57000000,3601.90000000,188.97625200
2019-02-15 21:30:00,3601.92000000,3603.90000000,3595.25000000,3599.20000000,172.97195700
2019-02-15 22:00:00,3599.19000000,3601.24000000,3595.56000000,3599.99000000,133.84496600
2019-02-15 22:30:00,3599.47000000,3602.28000000,3596.37000000,3600.07000000,168.08525200
2019-02-15 23:00:00,3599.04000000,3600.87000000,3590.00000000,3598.93000000,206.32649000
2019-02-15 23:30:00,3598.95000000,3603.16000000,3596.45000000,3602.47000000,181.34184700
2019-02-16 00:00:00,3602.49000000,3606.72000000,3597.91000000,3600.19000000,379.35403800
2019-02-16 00:30:00,3600.17000000,3610.59000000,3598.15000000,3609.83000000,436.37329300
2019-02-16 01:00:00,3610.00000000,3616.93000000,3606.79000000,3615.14000000,557.32198000
2019-02-16 01:30:00,3615.14000000,3616.00000000,3606.26000000,3607.26000000,375.90046100
2019-02-16 02:00:00,3607.46000000,3609.98000000,3604.87000000,3606.96000000,247.82061900
2019-02-16 02:30:00,3605.94000000,3616.13000000,3605.00000000,3613.24000000,327.23458000
2019-02-16 03:00:00,3612.19000000,3621.60000000,3612.19000000,3613.95000000,337.63532500
2019-02-16 03:30:00,3613.93000000,3626.43000000,3612.37000000,3623.62000000,487.00417800
2019-02-16 04:00:00,3624.09000000,3634.16000000,3616.52000000,3623.06000000,726.38247000
2019-02-16 04:30:00,3623.06000000,3624.00000000,3616.50000000,3618.96000000,356.48431400
2019-02-16 05:00:00,3618.08000000,3623.59000000,3616.17000000,3619.04000000,266.73327500
2019-02-16 05:30:00,3619.00000000,3624.18000000,3614.00000000,3615.15000000,338.81035400
2019-02-16 06:00:00,3615.88000000,3620.01000000,3613.59000000,3615.19000000,251.77173200
2019-02-16 06:30:00,3615.19000000,3617.44000000,3612.00000000,3617.00000000,264.44617900
2019-02-16 07:00:00,3616.98000000,3619.75000000,3612.36000000,3617.30000000,251.40599200
2019-02-16 07:30:00,3617.33000000,3622.46000000,3614.44000000,3617.09000000,274.91215800
2019-02-16 08:00:00,3617.08000000,3624.51000000,3616.13000000,3620.26000000,261.35625100
2019-02-16 08:30:00,3621.26000000,3622.70000000,3618.00000000,3619.56000000,253.86336300
2019-02-16 09:00:00,3618.85000000,3625.00000000,3616.50000000,3617.18000000,415.21264600
2019-02-16 09:30:00,3617.56000000,3623.00000000,3615.19000000,3619.43000000,311.38908500
2019-02-16 10:00:00,3619.96000000,3625.15000000,3618.00000000,3619.48000000,836.31825800
2019-02-16 10:30:00,3619.00000000,3619.58000000,3609.95000000,3613.23000000,808.00828600
2019-02-16 11:00:00,3613.23000000,3622.24000000,3613.17000000,3619.98000000,805.24408800
2019-02-16 11:30:00,3620.00000000,3627.77000000,3619.84000000,3626.01000000,553.55131500
2019-02-16 12:00:00,3626.01000000,3638.98000000,3610.87000000,3619.97000000,1091.47518900
2019-02-16 12:30:00,3618.00000000,3625.17000000,3614.28000000,3623.86000000,539.92065200
2019-02-16 13:00:00,3623.85000000,3635.47000000,3621.50000000,3629.81000000,411.83847900
2019-02-16 13:30:00,3629.80000000,3638.98000000,3626.00000000,3632.37000000,412.90538000
2019-02-16 14:00:00,3632.35000000,3639.00000000,3625.93000000,3631.31000000,605.46596100
2019-02-16 14:30:00,3630.46000000,3648.20000000,3628.26000000,3636.64000000,771.14126900
2019-02-16 15:00:00,3637.55000000,3641.35000000,3633.91000000,3638.02000000,589.26805100
2019-02-16 15:30:00,3638.04000000,3639.11000000,3629.23000000,3634.41000000,341.92406200
2019-02-16 16:00:00,3634.48000000,3646.00000000,3621.96000000,3630.00000000,584.44563800
2019-02-16 16:30:00,3630.60000000,3633.99000000,3625.68000000,3630.49000000,393.28971800
2019-02-16 17:00:00,3630.41000000,3630.60000000,3621.65000000,3624.45000000,269.95306500
2019-02-16 17:30:00,3624.90000000,3632.41000000,3622.11000000,3626.87000000,321.11006800
2019-02-16 18:00:00,3626.87000000,3631.37000000,3624.56000000,3625.16000000,231.30797300
2019-02-16 18:30:00,3625.23000000,3627.00000000,3622.99000000,3626.32000000,155.28654600
2019-02-16 19:00:00,3626.31000000,3638.55000000,3625.52000000,3637.58000000,502.99464600
2019-02-16 19:30:00,3638.45000000,3639.34000000,3631.96000000,3633.18000000,367.60033300
2019-02-16 20:00:00,3632.52000000,3633.19000000,3627.16000000,3631.99000000,219.61993800
2019-02-16 20:30:00,3631.99000000,3636.66000000,3631.71000000,3636.17000000,127.92995500
2019-02-16 21:00:00,3635.56000000,3638.28000000,3628.07000000,3630.11000000,173.33521800
2019-02-16 21:30:00,3631.24000000,3632.40000000,3626.86000000,3630.45000000,180.95354500
2019-02-16 22:00:00,3630.45000000,3632.18000000,3626.48000000,3627.97000000,141.93777400
2019-02-16 22:30:00,3627.95000000,3630.45000000,3626.17000000,3628.44000000,160.84359200
2019-02-16 23:00:00,3629.25000000,3629.63000000,3615.00000000,3620.59000000,408.59557400
2019-02-16 23:30:00,3619.67000000,3627.98000000,3615.00000000,3618.41000000,438.31588500
2019-02-17 00:00:00,3617.22000000,3628.56000000,3615.08000000,3624.11000000,548.95813200
2019-02-17 00:30:00,3625.09000000,3629.37000000,3615.13000000,3623.20000000,529.96094000
2019-02-17 01:00:00,3623.47000000,3629.50000000,3615.05000000,3626.58000000,394.83196600
2019-02-17 01:30:00,3626.56000000,3630.22000000,3625.16000000,3628.97000000,409.36899600
2019-02-17 02:00:00,3628.00000000,3630.45000000,3624.13000000,3630.42000000,308.15597100
2019-02-17 02:30:00,3630.42000000,3634.22000000,3627.63000000,3628.79000000,262.45688200
2019-02-17 03:00:00,3629.27000000,3632.88000000,3628.11000000,3631.74000000,263.59729000
2019-02-17 03:30:00,3631.06000000,3632.72000000,3628.10000000,3629.15000000,266.48688900
2019-02-17 04:00:00,3629.68000000,3632.01000000,3627.02000000,3630.02000000,318.33647700
2019-02-17 04:30:00,3630.00000000,3641.61000000,3629.37000000,3640.00000000,407.15886400
2019-02-17 05:00:00,3639.57000000,3641.00000000,3635.00000000,3635.66000000,352.78604300
2019-02-17 05:30:00,3636.02000000,3642.91000000,3633.00000000,3641.83000000,287.41050300
2019-02-17 06:00:00,3641.81000000,3644.44000000,3632.00000000,3635.49000000,315.93992600
2019-02-17 06:30:00,3635.48000000,3640.00000000,3634.19000000,3638.27000000,350.76904000
2019-02-17 07:00:00,3638.33000000,3641.00000000,3635.96000000,3638.16000000,281.10158300
2019-02-17 07:30:00,3637.81000000,3647.00000000,3636.73000000,3641.25000000,373.53885100
2019-02-17 08:00:00,3640.98000000,3644.96000000,3634.59000000,3636.79000000,372.40909400
2019-02-17 08:30:00,3637.12000000,3639.61000000,3634.32000000,3636.69000000,279.80225800
2019-02-17 09:00:00,3636.69000000,3639.72000000,3635.44000000,3637.87000000,220.09042000
2019-02-17 09:30:00,3637.97000000,3643.48000000,3637.84000000,3638.33000000,335.63715200
2019-02-17 10:00:00,3639.38000000,3700.11000000,3637.45000000,3670.57000000,2159.57436100
2019-02-17 10:30:00,3670.55000000,3685.57000000,3615.89000000,3626.58000000,2355.44262000
2019-02-17 11:00:00,3626.76000000,3639.58000000,3620.00000000,3630.01000000,821.39868500
2019-02-17 11:30:00,3631.09000000,3633.54000000,3620.00000000,3623.73000000,748.07654000
2019-02-17 12:00:00,3623.73000000,3628.01000000,3615.30000000,3618.31000000,947.60383000
2019-02-17 12:30:00,3617.27000000,3620.95000000,3610.38000000,3613.07000000,947.79691100
2019-02-17 13:00:00,3613.07000000,3616.58000000,3604.40000000,3613.58000000,704.52359500
2019-02-17 13:30:00,3613.18000000,3617.00000000,3607.15000000,3613.33000000,679.52917900
2019-02-17 14:00:00,3613.80000000,3624.95000000,3612.32000000,3619.75000000,452.07096100
2019-02-17 14:30:00,3620.83000000,3628.18000000,3618.00000000,3623.63000000,408.40674300
2019-02-17 15:00:00,3623.63000000,3628.85000000,3621.57000000,3625.08000000,297.40395200
2019-02-17 15:30:00,3625.08000000,3627.87000000,3620.24000000,3622.42000000,255.52478300
2019-02-17 16:00:00,3622.42000000,3628.00000000,3616.50000000,3627.97000000,432.52750600
2019-02-17 16:30:00,3626.80000000,3631.99000000,3620.32000000,3621.52000000,297.63745200
2019-02-17 17:00:00,3621.52000000,3627.97000000,3620.40000000,3624.99000000,284.16153600
2019-02-17 17:30:00,3624.26000000,3629.10000000,3623.47000000,3627.87000000,276.50203100
2019-02-17 18:00:00,3627.87000000,3628.43000000,3621.00000000,3622.03000000,260.02272400
2019-02-17 18:30:00,3621.03000000,3624.33000000,3610.00000000,3616.24000000,399.36673300
2019-02-17 19:00:00,3616.27000000,3618.99000000,3610.00000000,3616.43000000,291.68141600
2019-02-17 19:30:00,3617.36000000,3625.00000000,3616.00000000,3622.40000000,386.99529200
2019-02-17 20:00:00,3622.48000000,3626.30000000,3615.00000000,3620.69000000,331.78745500
2019-02-17 20:30:00,3619.98000000,3624.10000000,3619.65000000,3624.03000000,207.58794900
2019-02-17 21:00:00,3624.04000000,3637.25000000,3621.54000000,3634.27000000,649.65869200
2019-02-17 21:30:00,3633.82000000,3647.10000000,3623.27000000,3628.90000000,784.21523900
2019-02-17 22:00:00,3627.82000000,3642.62000000,3627.54000000,3637.66000000,478.07290200
2019-02-17 22:30:00,3637.66000000,3654.83000000,3635.00000000,3641.27000000,724.67370400
2019-02-17 23:00:00,3641.25000000,3658.72000000,3640.98000000,3655.77000000,822.59108800
2019-02-17 23:30:00,3655.79000000,3685.00000000,3655.77000000,3667.58000000,1406.59662300
2019-02-18 00:00:00,3667.62000000,3680.82000000,3655.00000000,3667.29000000,2103.61970200
2019-02-18 00:30:00,3667.12000000,3706.00000000,3665.74000000,3699.00000000,1697.93129400
2019-02-18 01:00:00,3699.00000000,3773.85000000,3670.85000000,3685.97000000,4445.55148300
2019-02-18 01:30:00,3686.47000000,3710.50000000,3680.00000000,3692.96000000,891.52280500
2019-02-18 02:00:00,3692.98000000,3705.89000000,3687.38000000,3699.90000000,777.33773800
2019-02-18 02:30:00,3699.90000000,3723.56000000,3699.90000000,3714.44000000,880.40546300
2019-02-18 03:00:00,3714.80000000,3740.00000000,3711.46000000,3726.64000000,1353.38634400
2019-02-18 03:30:00,3727.01000000,3740.00000000,3722.46000000,3734.66000000,911.85300700
2019-02-18 04:00:00,3734.14000000,3741.16000000,3710.85000000,3716.80000000,871.02493000
2019-02-18 04:30:00,3716.93000000,3728.00000000,3713.16000000,3719.81000000,532.64075500
2019-02-18 05:00:00,3719.83000000,3720.00000000,3696.65000000,3712.29000000,673.94216000
2019-02-18 05:30:00,3712.26000000,3722.54000000,3706.21000000,3720.78000000,442.51871600
2019-02-18 06:00:00,3720.78000000,3736.98000000,3711.02000000,3734.97000000,665.18712800
2019-02-18 06:30:00,3736.24000000,3737.62000000,3725.00000000,3732.23000000,732.87884300
2019-02-18 07:00:00,3732.23000000,3761.29000000,3730.00000000,3731.61000000,1554.17470500
2019-02-18 07:30:00,3733.15000000,3742.84000000,3730.00000000,3731.69000000,897.46156400
2019-02-18 08:00:00,3732.17000000,3746.00000000,3728.10000000,3743.76000000,706.74989900
2019-02-18 08:30:00,3744.07000000,3751.52000000,3731.99000000,3734.00000000,688.83032000
2019-02-18 09:00:00,3733.47000000,3755.32000000,3733.06000000,3748.00000000,956.01409400
2019-02-18 09:30:00,3747.49000000,3755.00000000,3737.92000000,3742.00000000,973.90075300
2019-02-18 10:00:00,3742.00000000,3752.70000000,3730.00000000,3734.18000000,986.99691400
2019-02-18 10:30:00,3733.71000000,3740.86000000,3717.00000000,3725.22000000,1165.55609500
2019-02-18 11:00:00,3724.96000000,3737.95000000,3724.89000000,3730.61000000,734.62648000
2019-02-18 11:30:00,3730.61000000,3760.22000000,3729.32000000,3745.37000000,992.37162600
2019-02-18 12:00:00,3744.02000000,3753.30000000,3727.23000000,3745.55000000,1121.01263800
2019-02-18 12:30:00,3745.53000000,3774.84000000,3743.40000000,3769.66000000,1906.12792500
2019-02-18 13:00:00,3769.75000000,3810.00000000,3752.82000000,3806.49000000,2403.75987900
2019-02-18 13:30:00,3806.49000000,3848.00000000,3787.06000000,3820.82000000,3569.11022100
2019-02-18 14:00:00,3820.82000000,3847.00000000,3808.00000000,3833.14000000,2156.99467700
2019-02-18 14:30:00,3833.14000000,3835.00000000,3798.60000000,3807.39000000,3047.92033900
2019-02-18 15:00:00,3806.53000000,3819.95000000,3787.10000000,3818.93000000,1605.28830500
2019-02-18 15:30:00,3818.05000000,3829.21000000,3808.01000000,3823.38000000,1151.52630700
2019-02-18 16:00:00,3824.08000000,3890.00000000,3823.11000000,3886.04000000,2812.10668500
2019-02-18 16:30:00,3887.80000000,3925.00000000,3845.23000000,3871.83000000,4336.81800700
2019-02-18 17:00:00,3871.89000000,3896.88000000,3846.00000000,3883.79000000,2667.45359000
2019-02-18 17:30:00,3883.43000000,3889.00000000,3862.80000000,3886.00000000,1254.78226200
2019-02-18 18:00:00,3885.41000000,3917.00000000,3879.98000000,3913.06000000,1386.64109300
2019-02-18 18:30:00,3913.06000000,3914.04000000,3894.57000000,3900.67000000,1080.80759000
2019-02-18 19:00:00,3900.35000000,3910.54000000,3894.08000000,3910.40000000,923.13112500
2019-02-18 19:30:00,3910.40000000,3918.00000000,3889.28000000,3895.00000000,1096.40565700
2019-02-18 20:00:00,3894.99000000,3901.92000000,3876.43000000,3900.11000000,901.93790800
2019-02-18 20:30:00,3900.11000000,3904.20000000,3890.38000000,3899.98000000,650.09133900
2019-02-18 21:00:00,3900.00000000,3911.68000000,3897.10000000,3900.05000000,483.04948600
2019-02-18 21:30:00,3901.02000000,3904.66000000,3881.37000000,3884.00000000,598.38538900
2019-02-18 22:00:00,3884.11000000,3888.76000000,3856.97000000,3874.82000000,911.29064600
2019-02-18 22:30:00,3874.48000000,3890.00000000,3872.04000000,3889.28000000,460.64609300
2019-02-18 23:00:00,3890.00000000,3903.00000000,3886.05000000,3887.00000000,485.69548200
2019-02-18 23:30:00,3886.89000000,3903.00000000,3882.25000000,3898.60000000,395.26503100
2019-02-19 00:00:00,3897.35000000,3938.00000000,3896.01000000,3928.29000000,1534.54830200
2019-02-19 00:30:00,3928.79000000,3974.98000000,3924.40000000,3947.33000000,2245.84284300
2019-02-19 01:00:00,3947.33000000,3947.35000000,3898.12000000,3901.21000000,1630.89374600
2019-02-19 01:30:00,3901.23000000,3903.85000000,3856.00000000,3876.07000000,2024.79587700
2019-02-19 02:00:00,3875.39000000,3886.80000000,3869.02000000,3874.88000000,1192.30963700
2019-02-19 02:30:00,3875.70000000,3887.00000000,3870.11000000,3873.23000000,802.20299400
2019-02-19 03:00:00,3872.80000000,3884.18000000,3868.00000000,3877.12000000,598.94218300
2019-02-19 03:30:00,3877.12000000,3887.08000000,3876.24000000,3885.06000000,323.02464100
2019-02-19 04:00:00,3885.02000000,3908.28000000,3883.05000000,3891.62000000,704.68980300
2019-02-19 04:30:00,3892.58000000,3898.14000000,3878.22000000,3897.20000000,629.04005900
2019-02-19 05:00:00,3897.73000000,3907.00000000,3887.39000000,3889.47000000,653.04767000
2019-02-19 05:30:00,3889.04000000,3892.81000000,3876.48000000,3892.23000000,718.90437200
2019-02-19 06:00:00,3892.21000000,3897.16000000,3885.20000000,3895.76000000,641.72924300
2019-02-19 06:30:00,3895.76000000,3902.63000000,3886.14000000,3900.21000000,691.30891700
2019-02-19 07:00:00,3900.36000000,3918.93000000,3898.42000000,3911.15000000,1260.52283900
2019-02-19 07:30:00,3911.14000000,3917.19000000,3900.00000000,3916.01000000,980.70277800
2019-02-19 08:00:00,3915.85000000,3920.00000000,3902.00000000,3911.00000000,955.18937000
2019-02-19 08:30:00,3910.99000000,3919.30000000,3907.76000000,3912.20000000,700.63030200
2019-02-19 09:00:00,3912.42000000,3922.00000000,3909.00000000,3910.00000000,1113.66099300
2019-02-19 09:30:00,3909.98000000,3915.58000000,3880.90000000,3894.88000000,1926.52131500
2019-02-19 10:00:00,3894.01000000,3903.04000000,3880.00000000,3887.31000000,1607.33405100
2019-02-19 10:30:00,3887.11000000,3896.00000000,3872.78000000,3894.66000000,878.78230800
2019-02-19 11:00:00,3894.66000000,3900.73000000,3887.15000000,3896.14000000,649.20351000
2019-02-19 11:30:00,3896.70000000,3902.44000000,3881.43000000,3898.84000000,558.45146400
2019-02-19 12:00:00,3898.95000000,3918.66000000,3898.90000000,3912.38000000,845.52171300
2019-02-19 12:30:00,3913.39000000,3915.78000000,3906.25000000,3914.92000000,671.78426900
2019-02-19 13:00:00,3914.96000000,3955.00000000,3910.00000000,3942.98000000,1678.74330900
2019-02-19 13:30:00,3942.23000000,3985.00000000,3925.98000000,3970.04000000,2483.56754200
2019-02-19 14:00:00,3970.40000000,3994.52000000,3945.98000000,3956.53000000,2595.58314400
2019-02-19 14:30:00,3957.98000000,3962.01000000,3930.72000000,3952.89000000,1651.60418600
2019-02-19 15:00:00,3953.36000000,3975.98000000,3950.00000000,3955.00000000,1139.24370400
2019-02-19 15:30:00,3956.81000000,3984.11000000,3954.54000000,3971.85000000,1216.10315000
2019-02-19 16:00:00,3971.01000000,3988.21000000,3961.14000000,3966.77000000,1630.69414400
2019-02-19 16:30:00,3966.77000000,3976.37000000,3958.03000000,3966.62000000,884.18585800
2019-02-19 17:00:00,3966.42000000,3969.76000000,3937.26000000,3951.00000000,1256.16969700
2019-02-19 17:30:00,3950.98000000,3966.52000000,3947.05000000,3963.14000000,629.67198100
2019-02-19 18:00:00,3962.58000000,3962.58000000,3947.34000000,3956.00000000,632.35261000
2019-02-19 18:30:00,3956.26000000,3956.30000000,3942.93000000,3950.02000000,580.05948600
2019-02-19 19:00:00,3950.02000000,3972.48000000,3946.49000000,3972.48000000,596.15693100
2019-02-19 19:30:00,3971.87000000,3972.47000000,3960.00000000,3967.21000000,501.63503000
2019-02-19 20:00:00,3967.14000000,3967.86000000,3950.19000000,3953.64000000,478.63216000
2019-02-19 20:30:00,3953.64000000,3958.06000000,3942.88000000,3949.57000000,537.19713300
2019-02-19 21:00:00,3949.57000000,3964.40000000,3948.70000000,3950.91000000,452.57795700
2019-02-19 21:30:00,3950.74000000,3951.57000000,3893.00000000,3909.93000000,1655.12412800
2019-02-19 22:00:00,3909.93000000,3943.40000000,3908.00000000,3943.39000000,945.13946700
2019-02-19 22:30:00,3943.30000000,3943.40000000,3931.88000000,3935.76000000,609.32026500
2019-02-19 23:00:00,3936.47000000,3936.49000000,3919.38000000,3921.14000000,624.67648400
2019-02-19 23:30:00,3921.12000000,3925.00000000,3902.22000000,3907.79000000,889.14910200
2019-02-20 00:00:00,3907.35000000,3917.13000000,3885.03000000,3888.84000000,1091.42687200
2019-02-20 00:30:00,3889.54000000,3892.83000000,3870.66000000,3887.98000000,1540.01004300
2019-02-20 01:00:00,3887.78000000,3902.06000000,3876.40000000,3901.39000000,728.53698500
2019-02-20 01:30:00,3901.38000000,3912.95000000,3892.77000000,3911.91000000,722.58427200
2019-02-20 02:00:00,3911.62000000,3911.94000000,3893.56000000,3898.18000000,597.66808300
2019-02-20 02:30:00,3898.18000000,3917.13000000,3898.03000000,3915.25000000,608.28943400
2019-02-20 03:00:00,3915.25000000,3927.22000000,3908.10000000,3923.53000000,631.63595000
2019-02-20 03:30:00,3923.36000000,3923.70000000,3911.41000000,3912.15000000,379.19093600
